match_key,match_date,season,team_home,team_away,venue,match_result_3way,margin,form_win_rate_last3_home,form_win_rate_last5_home,form_win_rate_last10_home,avg_score_last3_home,avg_score_last5_home,avg_score_last10_home,avg_conceded_last3_home,avg_conceded_last5_home,avg_conceded_last10_home,win_streak_home,h2h_win_rate_prior_home,h2h_games_played_prior_home,venue_win_rate_prior_home,rest_days_home,season_win_rate_prior_home,ladder_rank_prior_home,is_interstate_home,is_neutral_venue_home,form_win_rate_last3_away,form_win_rate_last5_away,form_win_rate_last10_away,avg_score_last3_away,avg_score_last5_away,avg_score_last10_away,avg_conceded_last3_away,avg_conceded_last5_away,avg_conceded_last10_away,win_streak_away,h2h_win_rate_prior_away,h2h_games_played_prior_away,venue_win_rate_prior_away,rest_days_away,season_win_rate_prior_away,ladder_rank_prior_away,is_interstate_away,is_neutral_venue_away
1998_17.0_st kilda saints_vs_essendon bombers_1998-07-26,1998-07-26,1998,st kilda saints,essendon bombers,Waverley Park,AWAY_WIN,-3,0.6666666666666666,0.8,0.7,88.66666666666667,102.0,104.5,97.66666666666667,83.4,82.9,1.0,0.15384615384615385,26.0,0.4473684210526316,8.0,0.75,1.0,0,False,0.6666666666666666,0.4,0.6,103.66666666666667,97.8,101.8,94.33333333333333,94.8,89.4,2.0,0.8461538461538461,26.0,0.5454545454545454,7.0,0.5,9.0,0,False
1998_17.0_richmond tigers_vs_geelong cats_1998-07-26,1998-07-26,1998,richmond tigers,geelong cats,Melbourne Cricket Ground,HOME_WIN,9,0.6666666666666666,0.6,0.6,117.33333333333333,114.0,103.5,73.0,82.6,83.3,0.0,0.17857142857142858,28.0,0.5,7.0,0.5625,6.0,0,False,0.0,0.2,0.5,70.0,86.2,82.4,87.33333333333333,82.8,75.7,0.0,0.8214285714285714,28.0,0.5944444444444444,8.0,0.4375,11.0,0,False
1998_18.0_collingwood magpies_vs_western bulldogs_1998-07-31,1998-07-31,1998,collingwood magpies,western bulldogs,Melbourne Cricket Ground,AWAY_WIN,-43,0.6666666666666666,0.4,0.3,86.66666666666667,82.6,88.5,61.666666666666664,79.8,94.8,0.0,0.6153846153846154,26.0,0.5491452991452992,6.0,0.4117647058823529,11.0,0,False,0.6666666666666666,0.4,0.6,121.66666666666667,95.2,107.7,112.0,99.2,96.4,0.0,0.34615384615384615,26.0,0.38095238095238093,6.0,0.7058823529411765,1.0,0,False
1998_18.0_adelaide crows_vs_st kilda saints_1998-08-01,1998-08-01,1998,adelaide crows,st kilda saints,AAMI Stadium,HOME_WIN,70,0.3333333333333333,0.6,0.6,88.66666666666667,93.8,95.3,79.33333333333333,79.0,85.6,0.0,0.5384615384615384,13.0,0.6473429951690821,8.0,0.5294117647058824,7.0,0,False,0.3333333333333333,0.6,0.7,88.66666666666667,96.0,105.0,103.66666666666667,85.0,82.0,0.0,0.38461538461538464,13.0,0.16666666666666666,6.0,0.7058823529411765,2.0,1,False
1998_18.0_geelong cats_vs_sydney swans_1998-08-01,1998-08-01,1998,geelong cats,sydney swans,GMHBA Stadium,AWAY_WIN,-34,0.0,0.0,0.4,65.0,69.6,80.3,79.33333333333333,87.0,75.4,0.0,0.6296296296296297,27.0,0.7246376811594203,6.0,0.4117647058823529,11.0,0,False,1.0,0.8,0.5,116.33333333333333,107.6,97.7,80.66666666666667,91.4,105.6,3.0,0.37037037037037035,27.0,0.4,6.0,0.6470588235294118,3.0,1,False
1998_18.0_melbourne demons_vs_brisbane lions_1998-08-01,1998-08-01,1998,melbourne demons,brisbane lions,Melbourne Cricket Ground,HOME_WIN,95,0.3333333333333333,0.4,0.4,86.0,79.2,81.5,106.0,104.8,107.9,0.0,0.5,2.0,0.6363636363636364,7.0,0.5294117647058824,7.0,0,False,0.0,0.4,0.2,74.66666666666667,93.0,84.5,134.0,113.0,110.2,0.0,0.5,2.0,0.4444444444444444,6.0,0.23529411764705882,15.0,1,False
1998_18.0_north melbourne kangaroos_vs_port adelaide power_1998-08-01,1998-08-01,1998,north melbourne kangaroos,port adelaide power,Manuka Oval,HOME_WIN,55,1.0,0.8,0.7,130.33333333333334,126.0,115.9,82.0,93.8,97.6,4.0,1.0,2.0,0.5,7.0,0.6470588235294118,3.0,1,True,0.3333333333333333,0.6,0.4,94.66666666666667,89.6,81.8,108.0,87.2,84.8,1.0,0.0,2.0,0.3333333333333333,7.0,0.47058823529411764,10.0,1,True
1998_18.0_west coast eagles_vs_fremantle dockers_1998-08-02,1998-08-02,1998,west coast eagles,fremantle dockers,Domain Stadium,HOME_WIN,39,0.6666666666666666,0.6,0.8,80.66666666666667,80.8,85.4,69.33333333333333,75.2,76.7,1.0,1.0,7.0,0.77,8.0,0.5882352941176471,5.0,0,False,0.3333333333333333,0.4,0.4,83.33333333333333,76.2,86.9,95.0,99.6,95.5,1.0,0.0,7.0,0.5794392523364486,9.0,0.4117647058823529,11.0,0,False
1998_18.0_essendon bombers_vs_carlton blues_1998-08-02,1998-08-02,1998,essendon bombers,carlton blues,Melbourne Cricket Ground,HOME_WIN,6,1.0,0.6,0.7,97.33333333333333,94.6,103.8,81.0,90.6,90.2,3.0,0.53125,32.0,0.5652173913043478,7.0,0.5294117647058824,9.0,0,False,0.6666666666666666,0.6,0.5,120.0,104.0,95.2,112.66666666666667,98.0,93.8,2.0,0.4375,32.0,0.45977011494252873,8.0,0.35294117647058826,14.0,0,False
1998_18.0_hawthorn hawks_vs_richmond tigers_1998-08-02,1998-08-02,1998,hawthorn hawks,richmond tigers,Waverley Park,HOME_WIN,36,0.0,0.2,0.1,57.0,72.2,80.2,103.66666666666667,103.0,110.1,0.0,0.6666666666666666,27.0,0.6837606837606838,8.0,0.17647058823529413,16.0,0,False,0.6666666666666666,0.6,0.6,91.33333333333333,102.0,101.1,74.0,75.8,84.2,1.0,0.3333333333333333,27.0,0.32142857142857145,7.0,0.5882352941176471,5.0,0,False
1998_19.0_brisbane lions_vs_north melbourne kangaroos_1998-08-07,1998-08-07,1998,brisbane lions,north melbourne kangaroos,The Gabba,AWAY_WIN,-27,0.0,0.2,0.2,77.0,83.0,83.1,159.0,127.2,116.9,0.0,0.3333333333333333,3.0,0.6318681318681318,6.0,0.2222222222222222,15.0,0,False,1.0,1.0,0.7,125.66666666666667,129.8,118.5,81.0,86.2,95.7,5.0,0.6666666666666666,3.0,0.4,6.0,0.6666666666666666,2.0,1,False
1998_19.0_western bulldogs_vs_geelong cats_1998-08-08,1998-08-08,1998,western bulldogs,geelong cats,Princes Park,AWAY_WIN,-1,0.6666666666666666,0.6,0.6,130.66666666666666,109.4,105.1,112.66666666666667,98.0,93.5,1.0,0.3793103448275862,29.0,0.5555555555555556,8.0,0.7222222222222222,1.0,0,False,0.0,0.0,0.3,73.66666666666667,71.0,81.4,96.0,90.0,82.1,0.0,0.6206896551724138,29.0,0.3793103448275862,7.0,0.3888888888888889,11.0,0,False
1998_19.0_st kilda saints_vs_hawthorn hawks_1998-08-08,1998-08-08,1998,st kilda saints,hawthorn hawks,Waverley Park,AWAY_WIN,-59,0.3333333333333333,0.4,0.6,84.66666666666667,84.0,104.5,101.0,104.0,91.2,0.0,0.2857142857142857,28.0,0.43478260869565216,7.0,0.6666666666666666,3.0,0,False,0.3333333333333333,0.2,0.2,68.66666666666667,63.4,77.6,92.33333333333333,87.4,99.9,1.0,0.7142857142857143,28.0,0.6818181818181818,6.0,0.2222222222222222,15.0,0,False
1998_19.0_fremantle dockers_vs_essendon bombers_1998-08-08,1998-08-08,1998,fremantle dockers,essendon bombers,Domain Stadium,AWAY_WIN,-33,0.3333333333333333,0.2,0.4,80.33333333333333,73.0,87.5,100.66666666666667,105.8,97.8,0.0,0.4,5.0,0.6333333333333333,6.0,0.3888888888888889,11.0,0,False,1.0,0.8,0.7,89.33333333333333,97.0,103.8,80.0,89.6,91.0,4.0,0.6,5.0,0.0,6.0,0.5555555555555556,6.0,0,False
1998_19.0_melbourne demons_vs_carlton blues_1998-08-08,1998-08-08,1998,melbourne demons,carlton blues,Melbourne Cricket Ground,HOME_WIN,49,0.6666666666666666,0.6,0.4,114.66666666666667,101.0,85.2,97.0,90.6,102.4,1.0,0.5,26.0,0.6304347826086957,7.0,0.5555555555555556,6.0,0,False,0.6666666666666666,0.6,0.5,122.66666666666667,106.0,94.6,96.66666666666667,99.6,93.0,0.0,0.5,26.0,0.43956043956043955,6.0,0.3333333333333333,14.0,0,False
1998_19.0_adelaide crows_vs_port adelaide power_1998-08-09,1998-08-09,1998,adelaide crows,port adelaide power,AAMI Stadium,HOME_WIN,74,0.3333333333333333,0.6,0.7,111.66666666666667,105.4,101.1,90.0,78.4,83.1,1.0,0.3333333333333333,3.0,0.6753246753246753,8.0,0.5555555555555556,8.0,0,False,0.3333333333333333,0.4,0.4,93.0,90.2,84.9,115.66666666666667,105.6,90.7,0.0,0.6666666666666666,3.0,0.6666666666666666,8.0,0.4444444444444444,10.0,0,False
1998_19.0_richmond tigers_vs_collingwood magpies_1998-08-09,1998-08-09,1998,richmond tigers,collingwood magpies,Melbourne Cricket Ground,HOME_WIN,19,0.3333333333333333,0.6,0.5,58.666666666666664,90.6,95.3,74.0,69.4,83.3,0.0,0.375,24.0,0.5773195876288659,7.0,0.5555555555555556,8.0,0,False,0.3333333333333333,0.4,0.3,85.33333333333333,82.0,84.1,78.0,86.0,94.4,0.0,0.625,24.0,0.5374331550802139,9.0,0.3888888888888889,12.0,0,False
1998_19.0_sydney swans_vs_west coast eagles_1998-08-09,1998-08-09,1998,sydney swans,west coast eagles,Sydney Cricket Ground,HOME_WIN,6,1.0,0.8,0.6,129.33333333333334,111.4,100.3,86.66666666666667,90.6,103.8,4.0,0.4444444444444444,18.0,0.5911458333333334,8.0,0.6666666666666666,3.0,0,False,0.6666666666666666,0.6,0.8,88.33333333333333,84.0,86.1,73.0,72.8,74.3,2.0,0.5555555555555556,18.0,0.3,7.0,0.6111111111111112,5.0,1,False
1998_20.0_north melbourne kangaroos_vs_fremantle dockers_1998-08-14,1998-08-14,1998,north melbourne kangaroos,fremantle dockers,Melbourne Cricket Ground,HOME_WIN,104,1.0,1.0,0.7,132.0,127.0,118.3,83.0,81.6,96.9,6.0,0.75,4.0,0.5795454545454546,7.0,0.6842105263157895,1.0,0,False,0.3333333333333333,0.2,0.3,81.33333333333333,79.2,85.6,105.0,100.6,100.7,0.0,0.25,4.0,0.34782608695652173,6.0,0.3684210526315789,12.0,1,False
1998_20.0_western bulldogs_vs_sydney swans_1998-08-15,1998-08-15,1998,western bulldogs,sydney swans,Waverley Park,HOME_WIN,2,0.3333333333333333,0.6,0.5,103.66666666666667,114.2,105.9,116.33333333333333,100.0,95.7,0.0,0.5555555555555556,27.0,0.5208333333333334,7.0,0.6842105263157895,2.0,0,False,1.0,1.0,0.6,114.66666666666667,108.8,96.0,81.33333333333333,79.4,102.6,5.0,0.4074074074074074,27.0,0.42857142857142855,6.0,0.6842105263157895,2.0,0,False
1998_20.0_brisbane lions_vs_hawthorn hawks_1998-08-15,1998-08-15,1998,brisbane lions,hawthorn hawks,The Gabba,AWAY_WIN,-35,0.0,0.0,0.2,77.0,73.2,86.7,137.66666666666666,133.2,118.4,0.0,0.3333333333333333,3.0,0.6216216216216216,8.0,0.21052631578947367,16.0,0,False,0.6666666666666666,0.4,0.3,98.66666666666667,73.8,82.4,74.0,82.8,95.1,2.0,0.6666666666666666,3.0,0.4,7.0,0.2631578947368421,15.0,1,False
1998_20.0_geelong cats_vs_adelaide crows_1998-08-15,1998-08-15,1998,geelong cats,adelaide crows,GMHBA Stadium,AWAY_WIN,-74,0.3333333333333333,0.2,0.4,80.66666666666667,75.8,86.7,94.66666666666667,91.0,85.2,1.0,0.5,12.0,1.0,7.0,0.42105263157894735,10.0,0,False,0.6666666666666666,0.6,0.7,126.0,109.4,105.7,78.33333333333333,75.0,85.1,2.0,0.5,12.0,0.0,6.0,0.5789473684210527,5.0,1,False
1998_20.0_essendon bombers_vs_collingwood magpies_1998-08-15,1998-08-15,1998,essendon bombers,collingwood magpies,Melbourne Cricket Ground,HOME_WIN,10,1.0,1.0,0.7,97.66666666666667,99.0,103.5,83.66666666666667,81.4,91.2,5.0,0.5,32.0,0.4883720930232558,7.0,0.5789473684210527,5.0,0,False,0.0,0.4,0.3,66.33333333333333,78.8,84.5,94.0,76.2,95.0,0.0,0.46875,32.0,0.5892857142857143,6.0,0.3684210526315789,12.0,0,False
1998_20.0_carlton blues_vs_st kilda saints_1998-08-16,1998-08-16,1998,carlton blues,st kilda saints,Melbourne Cricket Ground,HOME_WIN,30,0.3333333333333333,0.4,0.5,109.0,100.4,93.6,100.66666666666667,107.0,92.8,0.0,0.7307692307692307,26.0,0.4628975265017668,8.0,0.3157894736842105,14.0,0,False,0.0,0.2,0.6,74.33333333333333,80.4,102.4,118.33333333333333,115.2,93.5,0.0,0.2692307692307692,26.0,0.0,8.0,0.631578947368421,4.0,0,False
1998_20.0_west coast eagles_vs_richmond tigers_1998-08-16,1998-08-16,1998,west coast eagles,richmond tigers,Domain Stadium,HOME_WIN,39,0.6666666666666666,0.6,0.7,84.33333333333333,81.8,86.4,66.33333333333333,68.4,77.3,0.0,0.6666666666666666,18.0,0.6776859504132231,7.0,0.5789473684210527,7.0,0,False,0.6666666666666666,0.6,0.6,62.333333333333336,78.8,96.4,65.0,71.8,81.2,1.0,0.3333333333333333,18.0,0.34782608695652173,7.0,0.5789473684210527,7.0,0,False
1998_20.0_port adelaide power_vs_melbourne demons_1998-08-16,1998-08-16,1998,port adelaide power,melbourne demons,AAMI Stadium,AWAY_WIN,-23,0.3333333333333333,0.2,0.3,88.33333333333333,86.0,83.9,124.33333333333333,119.8,98.8,0.0,0.5,2.0,0.5748031496062992,7.0,0.42105263157894735,10.0,0,False,0.6666666666666666,0.6,0.5,117.0,104.4,88.1,90.66666666666667,87.6,96.6,2.0,0.5,2.0,0.1875,8.0,0.5789473684210527,7.0,1,False
1998_21.0_essendon bombers_vs_western bulldogs_1998-08-21,1998-08-21,1998,essendon bombers,western bulldogs,Melbourne Cricket Ground,AWAY_WIN,-11,1.0,1.0,0.7,104.0,99.2,105.1,87.66666666666667,85.0,92.4,6.0,0.6153846153846154,26.0,0.5433526011560693,6.0,0.6,4.0,0,False,0.6666666666666666,0.6,0.6,101.66666666666667,117.4,105.8,87.0,106.4,94.1,1.0,0.38461538461538464,26.0,0.3902439024390244,6.0,0.7,1.0,0,False
1998_21.0_st kilda saints_vs_west coast eagles_1998-08-22,1998-08-22,1998,st kilda saints,west coast eagles,"Waverley Park
",HOME_WIN,8,0.0,0.2,0.5,80.0,85.4,97.4,133.0,113.0,101.6,0.0,0.35294117647058826,17.0,0.2,6.0,0.6,4.0,0,False,0.6666666666666666,0.6,0.7,93.0,89.0,86.3,69.0,73.2,74.6,1.0,0.6470588235294118,17.0,,6.0,0.6,4.0,0,False
1998_21.0_adelaide crows_vs_north melbourne kangaroos_1998-08-22,1998-08-22,1998,adelaide crows,north melbourne kangaroos,AAMI Stadium,AWAY_WIN,-13,1.0,0.6,0.7,133.0,119.4,106.4,60.333333333333336,76.8,83.7,3.0,0.36363636363636365,11.0,0.6857142857142857,7.0,0.6,4.0,0,False,1.0,1.0,0.8,131.66666666666666,128.2,124.3,69.66666666666667,75.2,90.2,7.0,0.6363636363636364,11.0,0.3333333333333333,8.0,0.7,2.0,1,False
1998_21.0_richmond tigers_vs_brisbane lions_1998-08-22,1998-08-22,1998,richmond tigers,brisbane lions,Melbourne Cricket Ground,HOME_WIN,77,0.3333333333333333,0.4,0.5,64.33333333333333,67.0,94.0,83.0,80.2,85.7,0.0,0.0,2.0,0.6190476190476191,6.0,0.55,9.0,0,False,0.0,0.0,0.2,67.0,75.2,83.9,119.33333333333333,136.8,116.7,0.0,1.0,2.0,0.37037037037037035,7.0,0.2,16.0,1,False
1998_21.0_hawthorn hawks_vs_geelong cats_1998-08-23,1998-08-23,1998,hawthorn hawks,geelong cats,Waverley Park,HOME_WIN,21,1.0,0.6,0.4,97.33333333333333,85.6,83.1,54.0,81.0,91.7,3.0,0.7142857142857143,28.0,0.6933333333333334,8.0,0.3,15.0,0,False,0.3333333333333333,0.2,0.3,76.0,72.4,79.7,111.66666666666667,100.4,87.9,0.0,0.2857142857142857,28.0,0.44,8.0,0.4,10.0,0,False
1998_21.0_collingwood magpies_vs_carlton blues_1998-08-23,1998-08-23,1998,collingwood magpies,carlton blues,Melbourne Cricket Ground,AWAY_WIN,-55,0.0,0.2,0.2,77.66666666666667,84.4,82.5,101.66666666666667,85.8,94.7,0.0,0.375,32.0,0.5,8.0,0.35,12.0,0,False,0.3333333333333333,0.6,0.5,92.0,113.2,95.9,100.33333333333333,101.4,94.5,1.0,0.625,32.0,0.68,7.0,0.35,12.0,0,False
1998_21.0_fremantle dockers_vs_port adelaide power_1998-08-23,1998-08-23,1998,fremantle dockers,port adelaide power,Domain Stadium,AWAY_WIN,-53,0.0,0.2,0.3,64.33333333333333,74.8,79.1,123.0,114.4,103.9,0.0,0.0,2.0,0.6054421768707483,9.0,0.35,12.0,0,False,0.0,0.2,0.3,72.33333333333333,84.0,84.3,123.0,117.0,98.5,0.0,1.0,2.0,,7.0,0.4,10.0,0,False
1998_21.0_melbourne demons_vs_sydney swans_1998-08-24,1998-08-24,1998,melbourne demons,sydney swans,Melbourne Cricket Ground,HOME_WIN,31,1.0,0.8,0.6,119.33333333333333,110.2,91.7,63.666666666666664,85.2,92.6,3.0,0.4642857142857143,28.0,0.4742729306487696,8.0,0.6,5.0,0,False,0.6666666666666666,0.8,0.6,97.33333333333333,111.8,100.4,84.66666666666667,85.4,97.1,0.0,0.5,28.0,0.3333333333333333,9.0,0.65,3.0,1,False
1998_22.0_north melbourne kangaroos_vs_western bulldogs_1998-08-28,1998-08-28,1998,north melbourne kangaroos,western bulldogs,Melbourne Cricket Ground,HOME_WIN,5,1.0,1.0,0.8,123.0,130.4,122.2,75.0,77.6,89.7,8.0,0.5,28.0,0.5475285171102662,6.0,0.7142857142857143,1.0,0,False,0.6666666666666666,0.6,0.6,98.66666666666667,102.2,100.4,94.66666666666667,107.2,94.3,2.0,0.4642857142857143,28.0,0.41836734693877553,7.0,0.7142857142857143,1.0,0,False
1998_22.0_west coast eagles_vs_adelaide crows_1998-08-29,1998-08-29,1998,west coast eagles,adelaide crows,Domain Stadium,AWAY_WIN,-25,0.3333333333333333,0.6,0.6,78.33333333333333,84.0,86.1,70.0,67.0,75.4,0.0,0.5384615384615384,13.0,1.0,7.0,0.5714285714285714,6.0,0,False,0.6666666666666666,0.6,0.7,118.0,117.6,106.8,73.0,76.8,78.7,0.0,0.46153846153846156,13.0,0.3333333333333333,7.0,0.5714285714285714,6.0,0,False
1998_22.0_hawthorn hawks_vs_fremantle dockers_1998-08-29,1998-08-29,1998,hawthorn hawks,fremantle dockers,Waverley Park,HOME_WIN,89,1.0,0.8,0.5,102.0,94.8,84.5,63.666666666666664,68.8,86.3,4.0,0.6,5.0,0.6875,6.0,0.3333333333333333,13.0,0,False,0.0,0.2,0.2,68.0,72.4,74.1,131.33333333333334,118.0,111.3,0.0,0.4,5.0,0.6666666666666666,6.0,0.3333333333333333,13.0,0,False
1998_22.0_brisbane lions_vs_st kilda saints_1998-08-29,1998-08-29,1998,brisbane lions,st kilda saints,The Gabba,HOME_WIN,1,0.0,0.0,0.2,74.33333333333333,73.6,86.7,120.66666666666667,132.4,120.1,0.0,0.5,4.0,0.6296296296296297,7.0,0.19047619047619047,16.0,0,False,0.3333333333333333,0.2,0.5,78.66666666666667,78.0,90.0,105.66666666666667,108.8,96.1,1.0,0.5,4.0,0.25,7.0,0.6190476190476191,3.0,1,False
1998_22.0_essendon bombers_vs_geelong cats_1998-08-29,1998-08-29,1998,essendon bombers,geelong cats,Melbourne Cricket Ground,AWAY_WIN,-10,0.6666666666666666,0.8,0.6,106.0,98.4,98.1,95.33333333333333,90.2,92.5,0.0,0.5,28.0,0.5098039215686274,8.0,0.5714285714285714,6.0,0,False,0.3333333333333333,0.2,0.2,68.0,69.8,78.0,99.33333333333333,97.2,90.0,0.0,0.4642857142857143,28.0,0.5362318840579711,6.0,0.38095238095238093,11.0,0,False
1998_22.0_port adelaide power_vs_carlton blues_1998-08-30,1998-08-30,1998,port adelaide power,carlton blues,AAMI Stadium,AWAY_WIN,-54,0.3333333333333333,0.4,0.4,88.33333333333333,92.0,91.2,103.0,107.6,99.9,1.0,1.0,2.0,0.5625,7.0,0.42857142857142855,10.0,0,False,0.6666666666666666,0.6,0.6,105.33333333333333,115.8,101.4,93.33333333333333,93.8,92.8,2.0,0.0,2.0,0.3333333333333333,7.0,0.38095238095238093,12.0,1,False
1998_22.0_sydney swans_vs_collingwood magpies_1998-08-30,1998-08-30,1998,sydney swans,collingwood magpies,Sydney Cricket Ground,HOME_WIN,12,0.3333333333333333,0.6,0.6,84.66666666666667,104.8,98.7,93.66666666666667,91.4,92.5,0.0,0.48,25.0,0.5930232558139535,6.0,0.6190476190476191,3.0,0,False,0.0,0.0,0.2,76.33333333333333,72.2,79.1,104.33333333333333,101.8,93.9,0.0,0.52,25.0,0.46153846153846156,7.0,0.3333333333333333,14.0,1,False
1998_22.0_melbourne demons_vs_richmond tigers_1998-08-30,1998-08-30,1998,melbourne demons,richmond tigers,Melbourne Cricket Ground,HOME_WIN,76,1.0,0.8,0.6,107.0,111.8,91.4,72.66666666666667,85.2,93.9,4.0,0.6,25.0,0.4742547425474255,6.0,0.6190476190476191,3.0,0,False,0.6666666666666666,0.6,0.6,104.66666666666667,83.0,98.5,85.66666666666667,77.0,79.8,1.0,0.4,25.0,0.48615384615384616,8.0,0.5714285714285714,7.0,0,False
1998_nan_north melbourne kangaroos_vs_essendon bombers_1998-09-04,1998-09-04,1998,north melbourne kangaroos,essendon bombers,Melbourne Cricket Ground,HOME_WIN,22,1.0,1.0,0.9,123.0,122.6,124.3,82.33333333333333,81.8,87.8,9.0,0.46153846153846156,26.0,0.5972222222222222,7.0,0.7272727272727273,1.0,0,False,0.3333333333333333,0.6,0.6,105.33333333333333,103.8,99.2,109.0,98.2,94.4,0.0,0.5384615384615384,26.0,0.5222672064777328,6.0,0.5454545454545454,7.0,0,False
1998_nan_melbourne demons_vs_adelaide crows_1998-09-05,1998-09-05,1998,melbourne demons,adelaide crows,Melbourne Cricket Ground,HOME_WIN,48,1.0,1.0,0.7,113.66666666666667,121.0,100.1,70.33333333333333,66.2,85.5,5.0,0.2727272727272727,11.0,0.3333333333333333,6.0,0.6363636363636364,3.0,0,False,0.6666666666666666,0.8,0.7,105.33333333333333,119.4,106.6,76.66666666666667,73.4,76.2,1.0,0.7272727272727273,11.0,0.3333333333333333,7.0,0.5909090909090909,5.0,1,False
1998_nan_sydney swans_vs_st kilda saints_1998-09-05,1998-09-05,1998,sydney swans,st kilda saints,Sydney Cricket Ground,HOME_WIN,2,0.3333333333333333,0.6,0.7,99.66666666666667,98.8,103.2,106.66666666666667,95.0,93.2,1.0,0.4444444444444444,27.0,0.5766016713091922,6.0,0.6363636363636364,3.0,0,False,0.3333333333333333,0.2,0.4,86.0,78.8,87.4,93.66666666666667,109.2,97.1,0.0,0.5555555555555556,27.0,0.5333333333333333,7.0,0.5909090909090909,5.0,1,False
1998_nan_western bulldogs_vs_west coast eagles_1998-09-06,1998-09-06,1998,western bulldogs,west coast eagles,Melbourne Cricket Ground,HOME_WIN,70,0.6666666666666666,0.6,0.5,102.66666666666667,102.8,99.0,100.0,92.8,96.0,0.0,0.3157894736842105,19.0,0.4632352941176471,9.0,0.6818181818181818,2.0,0,False,0.3333333333333333,0.4,0.5,82.66666666666667,83.0,81.9,80.66666666666667,75.2,75.2,0.0,0.6842105263157895,19.0,0.3953488372093023,8.0,0.5454545454545454,7.0,1,False
1998_nan_melbourne demons_vs_st kilda saints_1998-09-12,1998-09-12,1998,melbourne demons,st kilda saints,Melbourne Cricket Ground,HOME_WIN,51,1.0,1.0,0.8,120.66666666666667,113.8,107.4,69.0,68.4,79.5,6.0,0.56,25.0,0.4721549636803874,7.0,0.6521739130434783,3.0,0,False,0.3333333333333333,0.2,0.3,80.33333333333333,82.8,83.4,78.66666666666667,99.6,101.8,0.0,0.44,25.0,0.46875,7.0,0.5652173913043478,5.0,0,False
1998_nan_adelaide crows_vs_sydney swans_1998-09-12,1998-09-12,1998,adelaide crows,sydney swans,Sydney Cricket Ground,HOME_WIN,27,0.3333333333333333,0.6,0.6,88.33333333333333,105.4,105.4,100.33333333333333,83.0,80.7,0.0,0.5833333333333334,12.0,0.6,7.0,0.5652173913043478,5.0,1,False,0.6666666666666666,0.6,0.7,97.0,92.4,101.9,102.66666666666667,95.0,92.8,2.0,0.4166666666666667,12.0,0.4,7.0,0.6521739130434783,3.0,0,False
1998_nan_north melbourne kangaroos_vs_melbourne demons_1998-09-18,1998-09-18,1998,north melbourne kangaroos,melbourne demons,Melbourne Cricket Ground,HOME_WIN,30,1.0,1.0,1.0,100.0,112.8,121.3,86.66666666666667,78.6,82.4,10.0,0.5517241379310345,29.0,0.5153374233128835,14.0,0.7391304347826086,1.0,0,False,1.0,1.0,0.8,118.33333333333333,112.6,108.5,60.0,66.8,77.2,7.0,0.4482758620689655,29.0,0.4583333333333333,6.0,0.6666666666666666,3.0,0,False
1998_nan_adelaide crows_vs_western bulldogs_1998-09-19,1998-09-19,1998,adelaide crows,western bulldogs,Melbourne Cricket Ground,HOME_WIN,68,0.6666666666666666,0.6,0.6,89.0,95.4,102.4,87.66666666666667,82.4,78.7,1.0,0.38461538461538464,13.0,0.37333333333333335,7.0,0.5833333333333334,5.0,1,False,0.6666666666666666,0.6,0.6,110.0,105.0,107.2,84.66666666666667,89.6,93.8,1.0,0.6153846153846154,13.0,0.0,13.0,0.6956521739130435,2.0,0,False
1998_nan_adelaide crows_vs_north melbourne kangaroos_1998-09-26,1998-09-26,1998,adelaide crows,north melbourne kangaroos,Melbourne Cricket Ground,HOME_WIN,35,0.6666666666666666,0.6,0.6,107.33333333333333,104.0,111.7,91.66666666666667,92.2,84.5,2.0,0.3333333333333333,12.0,0.3333333333333333,7.0,0.6,5.0,1,False,1.0,1.0,1.0,103.0,113.0,120.0,84.0,78.2,79.9,11.0,0.6666666666666666,12.0,1.0,8.0,0.75,1.0,0,False
1999_1.0_essendon bombers_vs_carlton blues_1999-03-25,1999-03-25,1999,essendon bombers,carlton blues,Melbourne Cricket Ground,HOME_WIN,39,0.0,0.4,0.6,89.0,99.0,98.0,103.33333333333333,99.0,94.3,0.0,0.5454545454545454,33.0,0.5833333333333334,202.0,,,0,False,1.0,0.6,0.6,130.0,106.4,105.2,83.66666666666667,89.6,93.8,3.0,0.42424242424242425,33.0,0.45454545454545453,207.0,,,0,False
1999_1.0_north melbourne kangaroos_vs_geelong cats_1999-03-26,1999-03-26,1999,north melbourne kangaroos,geelong cats,Melbourne Cricket Ground,AWAY_WIN,-6,0.6666666666666666,0.8,0.9,88.66666666666667,96.8,112.5,83.0,89.8,82.5,0.0,0.43333333333333335,30.0,0.5370370370370371,181.0,,,0,False,0.3333333333333333,0.4,0.2,78.0,83.6,76.6,106.33333333333333,107.2,97.1,1.0,0.5666666666666667,30.0,0.5757575757575758,209.0,,,0,False
1999_1.0_brisbane lions_vs_st kilda saints_1999-03-27,1999-03-27,1999,brisbane lions,st kilda saints,The Gabba,HOME_WIN,89,0.3333333333333333,0.2,0.3,76.33333333333333,74.2,83.6,113.33333333333333,120.8,116.9,1.0,0.6,5.0,0.6311475409836066,210.0,,,0,False,0.0,0.2,0.2,78.0,80.2,80.3,96.0,95.4,105.3,0.0,0.4,5.0,0.2,196.0,,,1,False
